SMILES,LogS,MolWt,LogP,EState_VSA5,TPSA,NumHAcc,NumAromaticRings,HeavyAtomCount,RingCount,qed,NumHDonors,NOCount
CCC(=C)C,-2.73,70.13499999999999,1.9725,5.573104530069267,0.0,0.0,0.0,5.0,0.0,0.41363968044003097,0.0,0.0
Oc1cccc2cccnc12 ,-2.42,145.16099999999997,1.9403999999999995,0.0,33.120000000000005,2.0,2.0,11.0,2.0,0.6141033567827179,1.0,2.0
C1CCc2ccccc2C1,-4.37,132.20599999999996,2.5654000000000003,25.683286491704038,0.0,0.0,1.0,10.0,2.0,0.5086297206140044,0.0,0.0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-2.9,318.32800000000003,3.560100000000002,0.0,66.76,4.0,3.0,24.0,4.0,0.709067432457466,2.0,4.0
Brc1cc(Br)cc(Br)c1,-5.6,314.802,3.974100000000001,0.0,0.0,0.0,1.0,9.0,1.0,0.6794313475537253,0.0,0.0
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72,321.549,4.542900000000002,26.352329219478285,27.69,4.0,1.0,16.0,1.0,0.6007801925845794,0.0,3.0
Cc1cc(=O)[nH]c(=S)[nH]1,-2.436,142.18300000000002,0.74091,6.06636706846161,48.65,2.0,1.0,9.0,1.0,0.5247689157489369,2.0,3.0
COc1cc(CC=C)ccc1O,-1.56,164.204,2.1293,7.109797541277533,29.46,2.0,1.0,12.0,1.0,0.6932796632293878,1.0,2.0
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.708,210.23299999999998,0.5708999999999995,6.076020106833881,75.27000000000001,3.0,0.0,15.0,1.0,0.5279211833596782,2.0,5.0
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176,202.25599999999997,4.584000000000002,32.31734528678877,0.0,0.0,4.0,16.0,4.0,0.3658985689510571,0.0,0.0
CCOC(C)OCC,-0.43,118.176,1.4054,0.0,18.46,2.0,0.0,8.0,0.0,0.5194244977918702,0.0,2.0
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338,239.702,2.6400000000000006,5.063217724965349,29.54,2.0,1.0,16.0,2.0,0.7941993934146,0.0,3.0
CCCCOCCO,-0.42,118.17599999999999,0.7953999999999999,0.0,29.46,2.0,0.0,8.0,0.0,0.540825251834061,1.0,2.0
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.82,295.336,4.8618,0.0,43.14,2.0,1.0,14.0,1.0,0.3211574810089494,0.0,3.0
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402,290.447,3.959100000000003,25.683286491704038,37.3,2.0,0.0,21.0,4.0,0.7329727353787588,1.0,2.0
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047,312.118,3.514400000000002,17.0326438677737,20.310000000000002,1.0,1.0,19.0,2.0,0.7653470737021916,0.0,2.0
c1ccc2ncccc2c1,-1.3,129.16199999999998,2.2348,5.386224214464796,12.89,1.0,2.0,10.0,2.0,0.5311915584041306,0.0,1.0
COC(=O)c1cc(O)c(O)c(O)c1 ,-1.24,184.147,0.5899999999999996,7.109797541277533,86.99000000000001,5.0,1.0,13.0,1.0,0.4388711477830505,3.0,5.0
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8,306.276,0.7357999999999993,40.739253237810146,81.64999999999999,7.0,3.0,22.0,3.0,0.7515159753061997,1.0,7.0
Clc2ccc1oc(=O)[nH]c1c2,-2.831,169.567,1.7744999999999997,0.0,46.0,2.0,2.0,11.0,2.0,0.6535135154314028,1.0,3.0
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.92,395.3270000000001,7.9274000000000004,0.0,0.0,0.0,2.0,19.0,2.0,0.3397360631509804,0.0,0.0
O=C1NC(=O)C(=O)C(=O)N1 ,-1.25,142.07,-2.0785,0.0,92.34,4.0,0.0,10.0,1.0,0.3795018952803318,2.0,6.0
ClCCCCl,-1.62,112.98700000000001,1.8540999999999999,0.0,0.0,0.0,0.0,5.0,0.0,0.4790954302917468,0.0,0.0
Fc1cccc(Br)c1,-2.67,175.0,2.5882000000000005,12.13273413692322,0.0,0.0,1.0,8.0,1.0,0.5678956661095027,0.0,0.0
Clc1ccc(Br)cc1,-3.63,191.45499999999998,3.102500000000001,0.0,0.0,0.0,1.0,8.0,1.0,0.5910745276514103,0.0,0.0
CC(C)C(C)C,-3.65,86.178,2.2984,0.0,0.0,0.0,0.0,6.0,0.0,0.4590282783168001,0.0,0.0
CCC=C,-1.94,56.108,1.5824,0.0,0.0,0.0,0.0,4.0,0.0,0.3999866892053461,0.0,0.0
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.68,360.88200000000006,7.274000000000001,0.0,0.0,0.0,2.0,18.0,2.0,0.37011492235992033,0.0,0.0
Nc1cc[nH]c(=O)n1 ,-1.155,111.104,-0.6479000000000001,12.263210640074686,71.77000000000001,3.0,1.0,8.0,1.0,0.4670416161550293,2.0,4.0
FC(F)(Cl)C(F)(Cl)Cl,-3.04,187.37500000000003,2.9189,0.0,0.0,0.0,0.0,8.0,0.0,0.553756284383752,0.0,0.0
CCC#N,0.28,55.07999999999999,0.91998,0.0,23.79,1.0,0.0,4.0,0.0,0.4038142196355223,0.0,1.0
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-6.51,320.04600000000005,5.929000000000003,0.0,0.0,0.0,2.0,18.0,2.0,0.6150214671313036,0.0,0.0
COc1ccccc1N(=O)=O,-1.96,153.13699999999997,1.6033999999999997,13.176164609739143,52.37,3.0,1.0,11.0,1.0,0.4786228959968397,0.0,4.0
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-4.12,288.43100000000004,3.8792000000000026,11.993926152995277,37.3,2.0,0.0,21.0,4.0,0.6868426969908572,1.0,2.0
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-4.8,284.142,3.2829000000000024,4.899909730850478,37.38,2.0,1.0,18.0,3.0,0.74203098004674,0.0,3.0
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.018,276.338,6.3282000000000025,53.86224214464796,0.0,0.0,6.0,22.0,6.0,0.22453036051478,0.0,0.0
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-3.38,240.21499999999995,2.7221000000000024,6.06636706846161,106.51000000000002,5.0,1.0,17.0,1.0,0.6426558619443419,1.0,7.0
c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899,196.20199999999997,0.8497999999999999,7.109797541277533,44.760000000000005,4.0,0.0,14.0,2.0,0.6140430731961629,0.0,4.0
OCC(O)CO,1.12,92.09400000000001,-1.6681000000000001,0.0,60.69,3.0,0.0,6.0,0.0,0.3814944322102413,3.0,3.0
COc1ccccc1O ,-1.96,124.13899999999997,1.4008,7.109797541277533,29.46,2.0,1.0,9.0,1.0,0.6127725486570803,1.0,2.0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-5.67,350.591,4.718100000000002,6.06636706846161,40.58,5.0,1.0,18.0,1.0,0.5483413192652408,0.0,4.0
Cc1c2ccccc2cc3ccccc13,-5.89,192.261,4.301420000000003,27.10834834955618,0.0,0.0,3.0,15.0,3.0,0.46568308489933063,0.0,0.0
Cc1cc(=O)n(c2ccccc2)n1C,0.715,188.23000000000002,1.4844199999999999,0.0,26.93,3.0,2.0,14.0,2.0,0.6656235641878139,0.0,3.0
CCCCOC,-0.99,88.14999999999999,1.4329,12.841643245852019,9.23,1.0,0.0,6.0,0.0,0.474106795831282,0.0,1.0
Cc2cnc1cncnc1n2,-0.854,146.153,0.7282199999999998,6.3273200747645415,51.56,4.0,2.0,11.0,2.0,0.5493567119827261,0.0,4.0
CCNc1nc(Cl)nc(NCC)n1 ,-4.55,201.661,1.3885999999999998,0.0,62.730000000000004,5.0,1.0,13.0,1.0,0.7710639211017837,2.0,5.0
CN(C)C(=O)C,1.11,87.12199999999999,0.0944999999999998,11.823646930541102,20.310000000000002,1.0,0.0,6.0,0.0,0.40990688283686283,0.0,2.0
CSc1nc(nc(n1)N(C)C)N(C)C,-2.676,213.31,0.7254999999999998,11.761884949391115,45.150000000000006,6.0,1.0,14.0,1.0,0.689608909143142,0.0,5.0
C=C,-0.4,28.053999999999995,0.8022,0.0,0.0,0.0,0.0,2.0,0.0,0.34449676855385364,0.0,0.0
CC(C)(C)CCO,-0.5,102.17699999999999,1.4149,0.0,20.23,1.0,0.0,7.0,0.0,0.5304855425214605,1.0,1.0
O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614,196.20599999999996,0.3248999999999995,6.076020106833881,75.27000000000001,3.0,0.0,14.0,1.0,0.5040346882192954,2.0,5.0
Oc1ccc(Cl)c(Cl)c1Cl,-2.67,197.448,3.3524000000000003,12.13273413692322,20.23,1.0,1.0,10.0,1.0,0.6324908101043021,1.0,1.0
COc1ccccc1,-1.85,108.13999999999997,1.6952,0.0,9.23,1.0,1.0,8.0,1.0,0.5316253154127668,0.0,1.0
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53,339.21800000000013,4.180900000000003,6.06636706846161,46.53,3.0,2.0,22.0,2.0,0.8502651845040541,1.0,3.0
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,360.45000000000005,1.8457,0.0,91.67000000000002,5.0,0.0,26.0,4.0,0.7495819625294382,2.0,5.0
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16,286.331,3.581000000000002,4.899909730850478,50.800000000000004,3.0,2.0,21.0,2.0,0.9342349779374837,1.0,5.0
CCc1ccc(C)cc1,-3.11,120.19499999999996,2.5574200000000005,11.126902983393991,0.0,0.0,1.0,9.0,1.0,0.5339790665494062,0.0,0.0
CC(C)SC(C)C,-2.24,118.24499999999999,2.5364000000000004,0.0,0.0,1.0,0.0,7.0,0.0,0.5366618799955577,0.0,0.0
O=N(=O)c1cccc(c1)N(=O)=O,-2.29,168.10799999999995,1.503,18.19910120538483,86.28,4.0,1.0,12.0,1.0,0.49411926294389913,0.0,6.0
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,384.4870000000002,5.005300000000004,22.76344959222632,36.92,8.0,0.0,19.0,0.0,0.34347389826428293,0.0,4.0
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,-2.21,198.22199999999998,0.40479999999999994,0.0,75.27000000000001,3.0,0.0,14.0,1.0,0.6306646258975067,2.0,5.0
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.21,402.48700000000025,2.560600000000001,6.923737199690624,97.74000000000001,6.0,0.0,29.0,4.0,0.7288385619310164,1.0,6.0
Cc1ncc(N(=O)=O)n1CCO,-1.22,171.15599999999998,0.09201999999999994,10.763943219404432,81.19,5.0,1.0,12.0,1.0,0.5158680082581498,1.0,6.0
Nc1ccc(Cl)cc1,-1.66,127.574,1.9222,0.0,26.02,1.0,1.0,8.0,1.0,0.5297860823199099,1.0,1.0
CCCC(C)(C)CO,-1.52,116.20399999999998,1.8050000000000002,0.0,20.23,1.0,0.0,8.0,0.0,0.595840675627883,1.0,1.0
c1ccoc1,-0.82,68.07499999999999,1.2795999999999998,0.0,13.14,1.0,1.0,5.0,1.0,0.4460314875501462,0.0,1.0
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928,271.39,1.8621999999999999,11.761884949391115,71.96000000000001,7.0,1.0,18.0,1.0,0.5520554592449197,2.0,6.0
CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.171,222.33199999999994,2.0822999999999996,32.10410811463005,32.34,1.0,0.0,16.0,3.0,0.7235796596661409,1.0,3.0
CC(C)(C)c1ccccc1,-3.66,134.22199999999998,2.9841000000000015,5.563451491696996,0.0,0.0,1.0,10.0,1.0,0.5114006703774442,0.0,0.0
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.27,322.36400000000003,2.966800000000001,16.941562247599688,57.690000000000005,3.0,2.0,24.0,3.0,0.7952899956190195,0.0,5.0
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-4.37,402.48700000000014,2.1284,6.923737199690624,100.90000000000002,6.0,0.0,29.0,4.0,0.7016123362777874,2.0,6.0
CCCOC,-0.39,74.12299999999999,1.0428,0.0,9.23,1.0,0.0,5.0,0.0,0.47526814893586516,0.0,1.0
CC(C)OC(=O)C,-0.55,102.133,0.9579,6.923737199690624,26.3,2.0,0.0,7.0,0.0,0.4607479829633908,0.0,2.0
Brc1ccccc1,-2.55,157.01,2.4491000000000005,0.0,0.0,0.0,1.0,7.0,1.0,0.5420450088370231,0.0,0.0
CCOC(=O)c1ccc(O)cc1,-2.35,166.176,1.5689,24.26546827384644,46.53,3.0,1.0,12.0,1.0,0.67810167363512,1.0,3.0
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071,352.39000000000004,2.782800000000001,0.0,75.71,4.0,2.0,26.0,3.0,0.640654581122153,1.0,6.0
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37,344.4950000000001,4.840100000000005,24.835569398847294,43.370000000000005,3.0,0.0,25.0,4.0,0.6732503232022307,0.0,3.0
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-9.332,300.36000000000007,6.919200000000002,64.63469057357754,0.0,0.0,7.0,24.0,7.0,0.21052137376860988,0.0,0.0
O=c1[nH]cnc2[nH]ncc12 ,-2.266,136.114,-0.35380000000000006,12.524163646377618,74.43,3.0,2.0,10.0,2.0,0.5192368565638922,2.0,5.0
ClC=C,-1.75,62.499,1.3687,5.535201928878213,0.0,0.0,0.0,3.0,0.0,0.3975689723282326,0.0,0.0
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-2.98,239.318,2.9067000000000016,0.0,20.310000000000002,1.0,2.0,18.0,2.0,0.8061469513152792,0.0,2.0
BrC(Br)(Br)Br,-3.14,331.62699999999995,3.1773000000000002,0.0,0.0,0.0,0.0,5.0,0.0,0.5981688567156235,0.0,0.0
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-4.871,296.374,3.1797200000000014,0.0,48.47,4.0,2.0,22.0,3.0,0.9244134007979419,1.0,5.0
O=C1NC(=O)c2ccccc12 ,-2.61,147.13299999999998,0.5702,0.0,46.17,2.0,1.0,11.0,2.0,0.545102812910193,1.0,3.0
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,331.202,4.0676000000000005,6.3273200747645415,46.010000000000005,3.0,3.0,22.0,3.0,0.7869378281518706,1.0,3.0
COC(=O)c1ccccc1,-1.85,136.14999999999998,1.4732,7.109797541277533,26.3,2.0,1.0,10.0,1.0,0.546322425537599,0.0,2.0
Cn1ccc(=O)[nH]c1=O,-0.807,126.115,-0.9264000000000001,16.83031028786604,54.86,3.0,1.0,9.0,1.0,0.48810758940382487,1.0,4.0
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73,324.38000000000005,3.493400000000002,22.150559184832282,60.85000000000001,3.0,2.0,24.0,3.0,0.8564589107930237,1.0,5.0
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.47,291.9920000000001,5.967200000000002,0.0,0.0,0.0,2.0,16.0,2.0,0.6072884054188123,0.0,0.0
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,289.7440000000001,0.8788,12.13273413692322,101.28999999999999,4.0,1.0,18.0,2.0,0.7519576768853888,3.0,6.0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.8,233.09799999999998,3.0869000000000018,4.899909730850478,32.34,1.0,1.0,14.0,1.0,0.7936220369870916,1.0,3.0
C1CC=CC1,-2.1,68.11900000000001,1.7265,19.26246486877803,0.0,0.0,0.0,5.0,1.0,0.3790824277485867,0.0,0.0
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,286.156,-4.819399999999998,21.267154416025324,191.0,8.0,0.0,20.0,2.0,0.2583619146833094,6.0,12.0
CCCCCCCCC,-5.88,128.259,3.7569000000000026,44.94575136048208,0.0,0.0,0.0,9.0,0.0,0.4777243799437154,0.0,0.0
Oc1ccccc1Cl,-1.06,128.558,2.0456000000000003,0.0,20.23,1.0,1.0,8.0,1.0,0.5671077548351335,1.0,1.0
c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59,242.321,5.454620000000004,37.880796778485774,0.0,0.0,4.0,19.0,4.0,0.3593465920364741,0.0,0.0
CCOc1ccccc1,-2.33,122.16699999999996,2.0853,0.0,9.23,1.0,1.0,9.0,1.0,0.5832071586937729,0.0,1.0
CCOC(=O)C=Cc1ccccc1,-3.0,176.215,2.2629,6.076020106833881,26.3,2.0,1.0,13.0,1.0,0.5212885510191556,0.0,2.0
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484,216.66799999999998,1.2534200000000002,0.0,54.86,3.0,1.0,14.0,1.0,0.7098996279374191,1.0,4.0
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.499,315.716,3.037700000000001,18.19910120538483,84.6,4.0,2.0,22.0,3.0,0.682474275950086,1.0,6.0
Cc1ccc(cc1)S(=O)(=O)N,-1.74,171.22099999999998,0.6424200000000001,12.13273413692322,60.16,2.0,1.0,11.0,1.0,0.6737401345200018,1.0,3.0
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617,223.659,2.9102000000000006,0.0,38.33,2.0,1.0,15.0,1.0,0.783331139387392,1.0,3.0
CCCCCC(C)C,-5.08,114.23199999999999,3.2227000000000023,25.683286491704038,0.0,0.0,0.0,8.0,0.0,0.4921472673477994,0.0,0.0
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176,449.8560000000001,6.543980000000005,0.0,59.32000000000001,4.0,2.0,31.0,3.0,0.4693877017079273,0.0,4.0
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538,300.3620000000001,2.0642199999999997,10.017825047909064,56.220000000000006,4.0,1.0,22.0,3.0,0.7856488020836657,0.0,6.0
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-3.754,284.74600000000004,3.153800000000002,0.0,32.67,2.0,2.0,20.0,3.0,0.79164533623487,0.0,3.0
CCC(O)C(C)C,-0.7,102.17699999999999,1.4133,0.0,20.23,1.0,0.0,7.0,0.0,0.5586305568134092,1.0,1.0
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-2.3,308.36100000000005,3.1003000000000016,0.0,44.760000000000005,5.0,1.0,18.0,1.0,0.7242833393045806,0.0,4.0
CC1(C)C2CCC1(C)C(O)C2,-2.32,154.253,2.1935000000000002,12.841643245852019,20.23,1.0,0.0,11.0,2.0,0.5667995799649952,1.0,1.0
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02,288.431,3.879200000000003,31.256391021773307,37.3,2.0,0.0,21.0,4.0,0.7342296115534325,1.0,2.0
CCCCCCC,-4.53,100.205,2.976700000000002,32.10410811463005,0.0,0.0,0.0,7.0,0.0,0.4763098736533007,0.0,0.0
Oc1cccc2ccccc12,-2.22,144.17299999999997,2.5454000000000008,0.0,20.23,1.0,2.0,11.0,2.0,0.6020160700037417,1.0,1.0
C/C1CCCCC1\C,-4.3,112.216,2.832600000000001,25.683286491704038,0.0,0.0,0.0,8.0,1.0,0.45175529711149026,0.0,0.0
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-3.638,435.48100000000034,1.2672999999999996,21.3293926238326,132.5,10.0,2.0,31.0,3.0,0.6832295569368715,2.0,11.0
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85,254.33199999999997,5.244800000000004,50.72244002433779,0.0,0.0,4.0,20.0,5.0,0.29700142672741403,0.0,0.0
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-5.27,340.5070000000001,5.279700000000005,23.987852305990554,34.14,2.0,0.0,25.0,4.0,0.6505953525055083,0.0,2.0
CCCCCC(=O)C,-1.45,114.18799999999999,2.1557000000000004,12.841643245852019,17.07,1.0,0.0,8.0,0.0,0.5116862498477169,0.0,1.0
COP(=O)(NC(C)=O)SC ,0.54,183.16899999999998,1.24,14.033534740968157,55.4,4.0,0.0,10.0,0.0,0.668589141165655,1.0,4.0
CCCCSP(=O)(SCCCC)SCCCC,-5.14,314.5220000000001,6.694400000000005,38.524929737556064,17.07,4.0,0.0,17.0,0.0,0.29433713415738727,0.0,1.0
c1cC2C(=O)NC(=O)C2cc1,-2.932,149.149,0.0011999999999999234,0.0,46.17,2.0,0.0,11.0,2.0,0.4926555722742031,1.0,3.0
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.68,380.66200000000003,0.8210000000000011,0.0,118.35999999999999,5.0,1.0,20.0,2.0,0.6564465021990212,3.0,7.0
CC=C(C)C,-2.56,70.13499999999999,1.9725,5.573104530069267,0.0,0.0,0.0,5.0,0.0,0.38212381763757036,0.0,0.0
Cc1ccc(C)c(C)c1,-3.31,120.195,2.611860000000001,16.690354475090988,0.0,0.0,1.0,9.0,1.0,0.4933927122974484,0.0,0.0
Oc1cc(Cl)c(Cl)cc1Cl,-2.21,197.448,3.3524000000000003,12.13273413692322,20.23,1.0,1.0,10.0,1.0,0.6324908101043021,1.0,1.0
c1ccc2c(c1)cnc3ccccc23 ,-2.78,179.22199999999998,3.388000000000001,16.158672643394386,12.89,1.0,3.0,14.0,3.0,0.4818975761182924,0.0,1.0
CCCC(C)(O)CC,-0.98,116.20399999999998,1.9475,0.0,20.23,1.0,0.0,8.0,0.0,0.5971696682305409,1.0,1.0
CCCCCCCC,-5.24,114.232,3.3668000000000022,38.524929737556064,0.0,0.0,0.0,8.0,0.0,0.4806106052751372,0.0,0.0
c1ccc2cc3ccccc3cc2c1,-6.35,178.23399999999995,3.993000000000002,21.544896857859182,0.0,0.0,3.0,14.0,3.0,0.4564102473768608,0.0,0.0
NNc1ccccc1,0.07,108.14399999999998,0.9722000000000002,0.0,38.05,2.0,1.0,8.0,1.0,0.4153026226145051,2.0,2.0
CCC=O,0.58,58.08,0.5952999999999999,0.0,17.07,1.0,0.0,4.0,0.0,0.40325990291792796,0.0,1.0
C1CCCCCCC1,-4.15,112.21600000000001,3.120800000000002,51.36657298340809,0.0,0.0,0.0,8.0,1.0,0.45137552465947905,0.0,0.0
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077,208.21699999999996,0.49099999999999966,12.152040213667762,75.27000000000001,3.0,0.0,15.0,1.0,0.5212105657671737,2.0,5.0
ClC(Cl)Cl,-1.17,119.37800000000001,1.9864,0.0,0.0,0.0,0.0,4.0,0.0,0.42785917582286576,0.0,0.0
Sc1nccc(=O)[nH]1 ,-2.273,128.15599999999998,0.05860000000000004,12.263210640074686,45.75,3.0,1.0,8.0,1.0,0.3830723244805453,2.0,3.0
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915,328.84299999999996,5.316700000000004,12.841643245852019,32.34,1.0,2.0,23.0,3.0,0.8093067957340677,1.0,3.0
CC1=CCCCC1,-3.27,96.17300000000002,2.5067000000000004,25.683286491704038,0.0,0.0,0.0,7.0,1.0,0.40633792443558164,0.0,0.0
CCCCC(CC)C=O,-2.13,128.21499999999997,2.401700000000001,12.841643245852019,17.07,1.0,0.0,9.0,0.0,0.5194851323205288,0.0,1.0
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.021,260.24499999999995,2.8648200000000017,26.549125146655733,61.81,5.0,3.0,19.0,3.0,0.7085712012777102,0.0,5.0
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658,226.27599999999995,1.1849999999999992,0.0,75.27000000000001,3.0,0.0,16.0,1.0,0.7067836690245718,2.0,5.0
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0,252.31599999999997,5.640400000000003,43.798702824647165,0.0,0.0,4.0,20.0,5.0,0.3343284635921571,0.0,0.0
CCC(CC)C=O,-1.52,100.16099999999999,1.6215,0.0,17.07,1.0,0.0,7.0,0.0,0.4923993182856671,0.0,1.0
CCCOCCC,-1.62,102.17699999999999,1.823,0.0,9.23,1.0,0.0,7.0,0.0,0.4918698876466746,0.0,1.0
CCCCCCCCCCCCCCO,-5.84,214.39299999999994,4.679800000000005,70.62903785218613,20.23,1.0,0.0,15.0,0.0,0.4676414309457237,1.0,1.0
Oc1c(Cl)ccc(Cl)c1Cl,-2.64,197.44799999999998,3.3523999999999994,12.13273413692322,20.23,1.0,1.0,10.0,1.0,0.6324908101043021,1.0,1.0
NC(=O)N,0.96,60.056,-0.9762,0.0,69.11,1.0,0.0,4.0,0.0,0.37050735140353813,2.0,3.0
CCCC#C,-1.64,68.11899999999999,1.4197,0.0,0.0,0.0,0.0,5.0,0.0,0.40753889061933823,0.0,0.0
Brc1cccc(Br)c1,-3.54,235.90599999999998,3.2116000000000007,0.0,0.0,0.0,1.0,8.0,1.0,0.6481408061312922,0.0,0.0
CCCCCCCCCCCCCCCCCCO,-8.4,270.50099999999986,6.240200000000008,96.31232434389018,20.23,1.0,0.0,19.0,0.0,0.3290608710763124,1.0,1.0
CC(=O)Nc1ccccc1,-1.33,135.16599999999997,1.6449999999999998,6.923737199690624,29.1,1.0,1.0,10.0,1.0,0.6227994751052723,1.0,2.0
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7,300.266,1.3295999999999997,24.284774350590983,107.22000000000001,6.0,1.0,22.0,4.0,0.5384515342465033,4.0,6.0
c1nccc(C(=O)NN)c1,0.009,137.14200000000002,-0.3149000000000001,12.393687143226153,68.01,3.0,1.0,10.0,1.0,0.3165786787720108,2.0,4.0
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-5.46,354.8749999999999,3.995,0.0,20.23,1.0,0.0,17.0,3.0,0.5147868159529936,1.0,1.0
CC(C)CCOC=O,-1.52,116.15999999999998,1.2055,0.0,26.3,2.0,0.0,8.0,0.0,0.40730872638255416,0.0,2.0
CC(=O)c1ccccc1,-1.28,120.15099999999995,1.8892,0.0,17.07,1.0,1.0,9.0,1.0,0.5170467542625542,0.0,1.0
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4,256.308,4.450000000000003,0.0,25.78,2.0,4.0,20.0,4.0,0.5025406820755283,0.0,2.0
CCOP(=O)(OCC)OCC,0.43,182.15599999999998,2.2039999999999997,0.0,44.760000000000005,4.0,0.0,11.0,0.0,0.5904722914889335,0.0,4.0
CC2(C)C1CCC(C)(C1)C2=O,-1.85,152.237,2.401700000000001,6.4208216229260096,17.07,1.0,0.0,11.0,2.0,0.520631018455888,0.0,1.0
COc2cnc1cncnc1n2,-0.91,162.152,0.42839999999999984,19.633961187655153,60.790000000000006,5.0,2.0,12.0,2.0,0.6080204151612905,0.0,5.0
ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-5.64,338.876,5.024200000000001,0.0,0.0,0.0,0.0,16.0,3.0,0.42930475736996937,0.0,0.0
CC(C)N(=O)=O,-0.62,89.094,0.6715,0.0,43.14,2.0,0.0,6.0,0.0,0.3497752892655054,0.0,3.0
